id,FK_DateKey,TIME,MVS_SYSTEM_ID,JOB_NAME,MSU_CPU,TIMESTAMP,U_ID,Z_Score,Scaled,Rolling_Mean,Rolling_Median,Annotate
160485,2017-01-06,00:00:00,LH01,TPDP0148,8.60902320732,2017-01-06 00:00:00.000000,TPDP0148_2017-01-06 00:00:00,0.352504558748959,0.970605235664243,8.60902320732,8.60902320732,0.0
75680,2017-01-06,00:00:00,LH01,LRGB0007,3.3410061122,2017-01-06 00:00:00.000000,LRGB0007_2017-01-06 00:00:00,-1.94373464949,0.341703031409641,3.7139166939025,3.705046015855,0.0
161151,2017-01-06,00:00:00,LH01,TRGB0007,7.46527153659,2017-01-06 00:00:00.000000,TRGB0007_2017-01-06 00:00:00,-0.682964019409423,0.744840849478639,7.46527153659,7.46527153659,0.0
74645,2017-01-06,21:00:00,LH01,LGRZ0049,23.9998177415,2017-01-06 21:00:00.000000,LGRZ0049_2017-01-06 21:00:00,2.15198014949139,1.0,23.92461120915,23.9256513439,0.0
74800,2017-01-06,22:00:00,LH01,LPDP0148,10.0516282561,2017-01-06 22:00:00.000000,LPDP0148_2017-01-06 22:00:00,0.86827665798548,0.995185497632431,10.055408710975,10.0498800366,0.0
160381,2017-01-06,22:00:00,LH01,TGMP0191,19.7141480902,2017-01-06 22:00:00.000000,TGMP0191_2017-01-06 22:00:00,1.08718663269218,0.956817572734275,19.7141480902,19.7141480902,0.0
161046,2017-01-06,23:00:00,LH01,TPIM0137,9.45323840976,2017-01-06 23:00:00.000000,TPIM0137_2017-01-06 23:00:00,-0.00713210308846682,0.944173757355755,9.45323840976,9.45323840976,0.0
160908,2017-01-07,00:00:00,LH01,TPIM0107,2.0851137,2017-01-07 00:00:00.000000,TPIM0107_2017-01-07 00:00:00,-1.32543815950589,0.160814717212448,4.574996768905,4.36613885488,0.0
160486,2017-01-07,00:00:00,LH01,TPDP0148,8.6420600878,2017-01-07 00:00:00.000000,TPDP0148_2017-01-07 00:00:00,0.375682326139224,0.974329918803334,8.6420600878,8.6420600878,0.0
161152,2017-01-07,00:00:00,LH01,TRGB0007,7.40878170488,2017-01-07 00:00:00.000000,TRGB0007_2017-01-07 00:00:00,-0.733510376050942,0.738361571037919,7.40878170488,7.40878170488,0.0
75681,2017-01-07,00:00:00,LH01,LRGB0007,7.45861042927,2017-01-07 00:00:00.000000,LRGB0007_2017-01-07 00:00:00,0.0985004735577081,0.779759036638378,4.7761308201225,4.15245336951,0.0
160909,2017-01-07,01:00:00,LH01,TPIM0107,6.01328419024,2017-01-07 01:00:00.000000,TPIM0107_2017-01-07 01:00:00,-0.387369088810178,0.466305373560132,5.7037313457325,6.3302241,0.0
161256,2017-01-08,09:00:00,LH01,TRRB8086,56.6850011463,2017-01-08 09:00:00.000000,TRRB8086_2017-01-08 09:00:00,0.517205396797038,0.44187005712293,56.6850011463,56.6850011463,0.0
86276,2017-01-08,09:00:00,LH01,LRRB8086,121.298329144,2017-01-08 09:00:00.000000,LRRB8086_2017-01-08 09:00:00,1.72863999278175,0.886551142662793,121.298329144,121.298329144,0.0
86277,2017-01-08,10:00:00,LH01,LRRB8086,29.4095176951,2017-01-08 10:00:00.000000,LRRB8086_2017-01-08 10:00:00,-0.0877423849467534,0.214800697774103,29.4095176951,29.4095176951,0.0
161257,2017-01-08,10:00:00,LH01,TRRB8086,116.848187224,2017-01-08 10:00:00.000000,TRRB8086_2017-01-08 10:00:00,1.84189667013756,0.910861544942793,116.848187224,116.848187224,0.0
86316,2017-01-08,10:00:00,LH01,LRRB8088,100.349157244,2017-01-08 10:00:00.000000,LRRB8088_2017-01-08 10:00:00,0.483372464384325,0.374226302958271,100.349157244,100.349157244,0.0
161258,2017-01-08,11:00:00,LH01,TRRB8086,48.6814963878,2017-01-08 11:00:00.000000,TRRB8086_2017-01-08 11:00:00,0.340981802254826,0.379480149786331,55.554141189525,52.68324876705,0.0
86317,2017-01-08,11:00:00,LH01,LRRB8088,193.560869856,2017-01-08 11:00:00.000000,LRRB8088_2017-01-08 11:00:00,1.68900579626748,0.733614164591662,193.560869856,193.560869856,0.0
86318,2017-01-08,12:00:00,LH01,LRRB8088,28.9959850268,2017-01-08 12:00:00.000000,LRRB8088_2017-01-08 12:00:00,-0.439534757787888,0.0991164131674755,82.3226759067,64.6725711354,0.0
74646,2017-01-09,21:00:00,LH01,LGRZ0049,23.6904756049,2017-01-09 21:00:00.000000,LGRZ0049_2017-01-09 21:00:00,1.94851929639114,0.940024854962375,23.88539900855,23.9256513439,0.0
74801,2017-01-09,22:00:00,LH01,LPDP0148,9.96115929268,2017-01-09 22:00:00.000000,LPDP0148_2017-01-09 22:00:00,0.823371826550283,0.986228383754768,10.025775133545,10.0451564927,0.0
